Account ID,Username,Platform,Follower Count,Posts Per Week,Engagement Rate,Ad Spend (USD),Conversion Rate,Campaign Reach
1518,destinymartinez,LinkedIn,355143,2,0.0856,285.16,0.0248,46314
1519,markguzman,Twitter,992846,1,0.102,224.95,0.0243,2000
1520,alexis09,Twitter,569580,2,0.102,770.73,0.0434,30608
1521,ggonzalez,LinkedIn,951559,3,0.0986,693.78,0.0441,20193
1522,belinda51,Facebook,24604,2,0.0856,872.77,0.0311,25739
1523,gregory54,Facebook,226361,4,0.0642,473.76,0.0222,39062
1524,paul43,Instagram,173507,5,0.0834,285.16,0.038,12244
1525,rebekah51,LinkedIn,498958,2,0.0642,537.16,0.0176,31179
1526,barneszachary,TikTok,470595,7,0.0834,948.68,0.0203,21010
1527,fgamble,Twitter,181983,7,0.0986,281.4,0.0227,47775
1528,joshuabailey,LinkedIn,181747,5,0.0856,599.73,0.0444,28550
1529,smcguire,Facebook,369332,3,0.102,788.29,0.024,30841
1530,john57,Twitter,793779,1,0.102,405.98,0.0288,36182
1531,ljensen,TikTok,690835,4,0.0856,373.18,0.0272,5402
1532,omccann,Facebook,735869,6,0.0834,278.81,0.0104,1977
1533,sbyrd,Twitter,626483,6,0.102,715.11,0.0457,36190
1534,susan22,Facebook,985826,3,0.0856,811.74,0.0354,23517
1535,ejones,Facebook,257411,1,0.0642,130.29,0.0273,25979
1536,zpratt,TikTok,156801,7,0.0642,630.77,0.0329,22423
1537,andersonnina,Instagram,344605,6,0.0642,885.8,0.0267,37705
1538,zhobbs,TikTok,12879,7,0.0856,97.1,0.0183,43563
1539,gonzaleslauren,Twitter,717186,4,0.0834,459.55,0.0252,3647
1540,clarkdavid,Twitter,337965,1,0.0856,787.7,0.0279,33446
1541,mfreeman,LinkedIn,499570,7,0.0856,859.17,0.0273,47411
1542,amanda27,TikTok,824137,7,0.0642,614.04,0.0444,33511
1543,ucooper,Twitter,732935,4,0.0856,913.87,0.0215,10335
1544,jonathanherman,Instagram,360909,6,0.102,126.13,0.0186,49702
1545,jennifervaughn,Instagram,454881,4,0.0834,387.36,0.035,30849
1546,ashleycooper,LinkedIn,527649,6,0.0986,493.46,0.043,10079
1547,rcaldwell,Facebook,814545,5,0.102,876.46,0.0148,10616
1548,xnelson,TikTok,197926,2,0.0642,511.76,0.0192,44847
1549,adam31,Facebook,777266,3,0.0642,826.39,0.0358,23290
1550,jordanmartin,LinkedIn,745461,1,0.0856,148.05,0.0343,40224
1551,pbrooks,Instagram,530316,5,0.102,264.98,0.0454,48824
1552,kimberlymorales,Facebook,957468,4,0.0834,995.14,0.0334,39955
1553,jmcgee,LinkedIn,626009,2,0.0856,310.39,0.0174,49467
1554,gilbertdavid,Facebook,869938,6,0.102,176.28,0.0402,19360
1555,ljensen,LinkedIn,912053,5,0.0834,969.81,0.042,33816
1556,nelsonalfred,Instagram,155322,1,0.0986,81.51,0.0428,30035
1557,rebekah51,Facebook,989204,5,0.0642,496.08,0.0161,33102
1558,johnwilkinson,LinkedIn,3880,2,0.0834,582.66,0.049,6581
1559,kristinwilson,TikTok,981456,1,0.0856,383.19,0.0312,17366
1560,andersonnina,Instagram,119192,2,0.0986,83.53,0.0353,1229
1561,gabriellashort,Twitter,377504,2,0.0834,457.26,0.0404,10218
1562,acevedoryan,Twitter,852572,5,0.102,478.69,0.03,45497
1563,johnsonjeffrey,Facebook,190438,6,0.0986,633.93,0.0367,38992
1564,bberry,Twitter,937217,5,0.0834,177.92,0.021,46177
1565,wwatson,LinkedIn,851550,5,0.0642,637.48,0.0477,20653
1566,pamelagonzalez,Facebook,945476,3,0.0856,184.52,0.0357,15241
1567,ulandry,LinkedIn,111589,5,0.102,358.78,0.0198,5849
1568,vanessa81,LinkedIn,592586,7,0.0986,277.01,0.0339,15878
1569,justinpatel,LinkedIn,742790,2,0.0642,893.56,0.049,40956
1570,kwright,Facebook,722263,6,0.0642,775.97,0.0105,28653
1571,wjohnson,LinkedIn,881103,3,0.0856,537.42,0.021,8428
1572,gbowman,Facebook,124615,4,0.0834,508.6,0.0223,4071
1573,plindsey,TikTok,152665,2,0.102,829.47,0.0115,11034
1574,marcoporter,Twitter,78189,4,0.0642,177.41,0.0182,13909
1575,tyler94,LinkedIn,362205,1,0.0856,783.6,0.0307,8040
1576,xlindsey,Twitter,516125,3,0.0986,772.9,0.0107,35261
1577,michael16,Facebook,479112,5,0.0834,160.86,0.0143,19854
1578,ewilliams,TikTok,390032,2,0.0642,721.34,0.0371,17332
1579,wolfejoshua,Instagram,139736,2,0.0834,890.31,0.0429,13998
1580,chaseronald,Facebook,295258,7,0.102,508.6,0.0417,32955
1581,jason52,Twitter,622932,5,0.0834,377.8,0.0119,26435
1582,sharris,LinkedIn,272612,3,0.0834,74.72,0.0464,8490
1583,melendezpamela,Facebook,150508,2,0.0856,397.29,0.0197,35643
1584,gluna,TikTok,13757,2,0.0642,512.18,0.0189,32009
1585,pierceaaron,TikTok,239245,7,0.102,360.29,0.0418,3905
1586,lsherman,Facebook,530072,1,0.0856,817.09,0.0398,48222
1587,parsonsashley,TikTok,586456,7,0.102,865.43,0.0194,32149
1588,carpenterpamela,Facebook,927405,6,0.0834,802.17,0.0309,34809
1589,charlescisneros,Twitter,883624,4,0.102,189.36,0.0278,8839
1590,mjones,Twitter,789288,3,0.102,958.39,0.0304,4409
1591,ipreston,Facebook,506737,3,0.102,548.59,0.0487,14484
1592,elizabethelliott,TikTok,25973,5,0.0834,321.35,0.0465,37435
1593,davidvaldez,Facebook,650756,4,0.0986,677.17,0.0269,15714
1594,friley,Instagram,366703,7,0.0986,670.27,0.0443,21186
1595,zblackburn,LinkedIn,50221,7,0.0642,154.35,0.0453,36269
1596,qfisher,Instagram,654365,6,0.0834,878.37,0.0404,38496
1597,donna02,Facebook,330189,5,0.102,779.45,0.0124,6093
1598,brandon78,LinkedIn,253318,2,0.0834,310.36,0.025,9944
1599,molly66,LinkedIn,217656,4,0.0642,966.84,0.0412,44220
1600,clementsdevin,Instagram,586900,5,0.0834,411.29,0.046,18961
1601,angela07,Facebook,615112,6,0.0834,214.78,0.0378,23889
1602,sparker,LinkedIn,854104,1,0.0986,573.91,0.0347,26872
1603,charlescisneros,TikTok,83494,4,0.102,776.31,0.0457,33235
1604,elizabeth54,LinkedIn,970415,4,0.0642,540.02,0.0297,38165
1605,zhobbs,LinkedIn,682920,1,0.0986,594.15,0.0436,14284
1606,wjohnson,LinkedIn,729889,7,0.0856,500.37,0.0214,10928
1607,michael61,LinkedIn,897843,5,0.0856,133.64,0.0348,26096
1608,lori07,Twitter,837161,3,0.0834,153.92,0.032,26047
1609,ngray,TikTok,966863,2,0.0834,451.91,0.0442,4129
1610,hrobinson,Instagram,87069,7,0.0834,230.6,0.0255,45536
1611,thomas49,Facebook,259891,1,0.0856,569.7,0.0423,45816
1612,adam31,Twitter,532077,4,0.102,535.84,0.0252,27904
1613,perezbobby,TikTok,171733,4,0.0642,477.98,0.0392,30739
1614,tylerwilliams,LinkedIn,427058,4,0.0986,607.57,0.0165,7796
1615,ashley80,Instagram,973500,1,0.102,806.51,0.0412,20837
1616,tonyaevans,LinkedIn,475299,4,0.0986,648.02,0.0378,40034
1617,andrew53,Facebook,634480,4,0.0642,376.11,0.0149,1825
1618,teresa99,Facebook,249789,2,0.0834,431.53,0.0426,18847
1619,rachel74,Instagram,115813,6,0.0986,132.5,0.049,7185
1620,blakebell,Facebook,636674,1,0.0856,54.61,0.0341,12077
1621,parsonsmichael,Twitter,566719,1,0.102,431.53,0.0237,26610
1622,gsharp,TikTok,166841,1,0.0834,379.97,0.0215,26278
1623,adamjohnson,Facebook,408133,3,0.0642,321.64,0.0496,15693
1624,rgarrison,Twitter,406843,3,0.0834,376.93,0.0296,48877
1625,lisamorrow,LinkedIn,253071,3,0.102,966.97,0.0272,5223
1626,fowlermichael,Instagram,340872,2,0.0986,386.94,0.0332,29183
1627,gpayne,Facebook,932270,4,0.102,215.08,0.04,28897
1628,rmendoza,TikTok,738514,1,0.0856,969.88,0.0247,8600
1629,mitchellpatrick,Instagram,469139,1,0.0856,110.12,0.0161,44736
1630,jeffery32,LinkedIn,162778,6,0.102,656.5,0.0101,35361
1631,cscott,LinkedIn,190948,2,0.0642,395.39,0.0282,30175
1632,williamsongarrett,Facebook,285636,2,0.0986,376.75,0.0392,41707
1633,christopherknox,Instagram,846583,6,0.102,612.95,0.0163,1225
1634,billpage,Twitter,223729,5,0.0834,864.15,0.0274,10390
1635,walterkennedy,Twitter,473732,3,0.0642,841.85,0.0426,4639
1636,erinowens,LinkedIn,785156,2,0.0856,959.49,0.0242,49056
1637,hgonzalez,LinkedIn,150008,7,0.0986,321.64,0.0155,25458
1638,michellemcdaniel,Facebook,921377,5,0.0986,808.94,0.0483,49049
1639,wsmith,Instagram,387313,1,0.0986,561.63,0.0324,46928
1640,thomas49,Instagram,33491,1,0.0856,274.72,0.0457,24762
1641,eugene39,Instagram,891631,1,0.0856,537.38,0.029,11620
1642,sbyrd,Facebook,361898,3,0.102,761.22,0.021,11182
1643,revans,TikTok,717624,5,0.0856,952.28,0.0467,15642
1644,teresa99,Instagram,140019,5,0.0834,991.96,0.0496,31816
1645,lisa73,TikTok,498714,1,0.0856,117.05,0.014,5113
1646,uclark,LinkedIn,218847,2,0.0834,806.51,0.0124,31866
1647,robinsonmark,LinkedIn,568088,5,0.102,500.37,0.0474,10682
1648,jamie67,TikTok,68840,6,0.102,654.96,0.0439,5132
1649,marissa77,Instagram,826759,6,0.0986,584.37,0.0284,9183
1650,uzhang,Twitter,796564,1,0.0642,298.95,0.0496,2558
1651,andrew08,Facebook,284303,6,0.0834,176.47,0.0192,12155
1652,parsonsmichael,Facebook,674626,1,0.0642,190.5,0.0201,12102
1653,crystalsharp,Facebook,161885,2,0.0642,411.63,0.0477,1447
1654,tiffanycaldwell,Instagram,910422,3,0.0834,666.13,0.0285,36425
1655,dmanning,Twitter,649153,3,0.0834,849.97,0.0119,15371
1656,gonzalezjulie,LinkedIn,721330,1,0.0986,640.24,0.0415,25331
1657,xfreeman,LinkedIn,330173,5,0.0642,505.51,0.0251,15391
1658,georgeconnie,TikTok,156922,7,0.0642,218.75,0.042,12312
1659,sheila33,TikTok,217194,4,0.102,135.84,0.0319,15266
1660,krystal64,Facebook,896299,4,0.0986,226.55,0.015,29816
1661,jonathan39,LinkedIn,606713,1,0.102,52.41,0.0479,15628
1662,angelsmith,Facebook,396163,7,0.0642,926.97,0.048,22466
1663,ggonzalez,Instagram,450999,5,0.0834,742.39,0.0276,9037
1664,ian14,Facebook,363795,2,0.102,681.35,0.015,34517
1665,meghan87,TikTok,117965,2,0.0834,984.35,0.0349,24328
1666,vanessa81,Facebook,491287,3,0.0856,972.33,0.0273,30013
1667,samantha64,Twitter,93327,5,0.102,123.52,0.0239,32763
1668,jonathan26,TikTok,493424,4,0.0986,478.69,0.0369,13437
1669,wsmith,Instagram,543926,7,0.0986,61.27,0.023,22560
1670,francojoseph,Twitter,614242,2,0.0856,820.13,0.0133,40422
1671,carlosholt,LinkedIn,404932,5,0.0986,221.5,0.0367,14253
1672,stephen98,Twitter,106125,6,0.0834,878.37,0.0318,29688
1673,gacosta,Twitter,196741,1,0.102,429.01,0.045,15141
1674,valdezjessica,Twitter,197412,4,0.0986,956.1,0.0222,23996
1675,stephanievasquez,Instagram,638196,7,0.0642,869.5,0.0385,21553
1676,bnelson,LinkedIn,511275,5,0.0834,379.97,0.0266,46968
1677,cruzantonio,TikTok,590375,3,0.0856,644.12,0.0133,24499
1678,coxricardo,Twitter,455444,6,0.0986,461.85,0.0427,2804
1679,paulprice,Twitter,513646,1,0.0642,307.1,0.0457,48903
1680,xlindsey,Twitter,720984,5,0.0986,669.64,0.0417,3548
1681,mcdonaldnancy,Twitter,521638,1,0.102,457.26,0.0395,32945
1682,flowerschristine,Facebook,720186,5,0.0856,875.2,0.0315,14659
1683,baileykerry,TikTok,770188,6,0.0856,845.29,0.0105,27791
1684,ipreston,TikTok,45648,2,0.0856,537.16,0.02,1919
1685,joe98,Facebook,964839,3,0.0986,204.59,0.0391,14910
1686,gutierreznicholas,TikTok,688438,5,0.0642,141.99,0.0255,33982
1687,smithedward,TikTok,154350,3,0.102,468.77,0.0192,20509
1688,jmcgee,LinkedIn,982082,4,0.102,321.35,0.0362,19113
1689,williamcoffey,Facebook,694601,4,0.0642,884.06,0.0194,24363
1690,chavezjason,Facebook,997512,7,0.0834,993.2,0.0397,45717
1691,andrew24,LinkedIn,507060,5,0.0856,159.96,0.0332,38709
1692,harrisjacob,Instagram,927289,7,0.102,795.29,0.0316,16554
1693,jeffery32,Twitter,369007,4,0.102,973.44,0.0175,18502
1694,boothjacob,Facebook,659550,6,0.0986,142.77,0.0334,49860
1695,jeffreysalazar,Instagram,162313,1,0.0986,727.33,0.0471,48480
1696,rachelfisher,Instagram,859608,6,0.0834,353.04,0.0162,46870
1697,tprice,Facebook,916368,1,0.0856,405.98,0.0468,18882
1698,elizabeth54,Instagram,461984,1,0.0986,724.29,0.0207,13185
1699,aandrade,TikTok,391673,6,0.0834,572.3,0.0213,34193
1700,kdavis,LinkedIn,488743,3,0.102,934.87,0.0463,26735
1701,tommy65,Facebook,67742,3,0.0986,784.57,0.036,30946
1702,debbieharris,Instagram,969581,4,0.0856,767.52,0.0269,30045
1703,amanda20,LinkedIn,837586,6,0.102,940.9,0.0452,1133
1704,ronnieperry,Twitter,86153,5,0.0986,127.9,0.0475,42146
1705,fmolina,TikTok,327045,2,0.0642,181.32,0.0235,20112
1706,diazmisty,Instagram,529426,2,0.0856,214.7,0.0473,41420
1707,megan48,TikTok,971111,7,0.0986,580.89,0.0313,24570
1708,kelly58,TikTok,177817,5,0.0642,993.52,0.0417,7617
1709,simpsonsarah,Instagram,366341,3,0.102,648.02,0.0459,28466
1710,alyssa19,Facebook,358276,2,0.102,97.1,0.049,10985
1711,jilliannielsen,LinkedIn,164819,5,0.0986,719.2,0.0145,3965
1712,uzhang,Facebook,316065,4,0.0856,830.49,0.0123,27414
1713,meghan87,Instagram,575686,6,0.0986,965.86,0.0461,16523
1714,taraflores,LinkedIn,190328,1,0.102,785.4,0.0335,22755
1715,toddkenneth,Facebook,813199,5,0.0986,152.25,0.0323,7794
1716,kbass,TikTok,925735,4,0.0834,182.75,0.0442,40795
1717,xshort,TikTok,928694,5,0.0642,756.25,0.0304,34414
1718,williamcoffey,Instagram,180150,2,0.0642,152.87,0.0274,33682
1719,smurray,Facebook,903161,4,0.102,589.66,0.0321,12688
1720,stephanielopez,Instagram,166350,7,0.102,730.24,0.0492,28269
1721,tinajones,TikTok,515242,7,0.0986,519.52,0.0469,34623
1722,melissa08,Instagram,665844,1,0.102,587.66,0.0114,12536
1723,gluna,LinkedIn,618832,7,0.0834,573.41,0.0206,25458
1724,jamiejones,Instagram,554754,6,0.0642,767.4,0.0464,32091
1725,mosleymark,Twitter,428370,3,0.0856,958.39,0.0192,25091
1726,anthonyanderson,Facebook,743414,4,0.0856,254.87,0.02,3863
1727,justin99,Instagram,691620,1,0.0856,429.01,0.0186,33789
1728,davisjose,LinkedIn,187750,6,0.0856,946.08,0.0274,43534
1729,hernandezshawn,Facebook,682192,1,0.0834,57.23,0.0272,9588
1730,john82,LinkedIn,810426,4,0.0834,541.86,0.0214,4318
1731,jamescohen,Instagram,608944,6,0.0642,249.3,0.0312,10952
1732,hamiltonjessica,Facebook,501184,3,0.0834,555.48,0.0102,19472
1733,kenneth65,TikTok,551862,4,0.0642,574.29,0.0231,7288
1734,slambert,TikTok,817970,7,0.0834,647.76,0.0362,49874
1735,carlosrivera,Facebook,947497,5,0.0986,139.9,0.0417,2793
1736,sharris,Instagram,689035,3,0.0986,405.74,0.0202,36107
1737,vanessa81,Twitter,191239,2,0.0986,940.9,0.0153,29685
1738,xzavala,Instagram,763362,1,0.102,998.2,0.0426,5297
1739,fduffy,Twitter,800997,1,0.0856,826.95,0.0144,42955
1740,sriley,Twitter,412715,1,0.0986,649.02,0.0172,29111
1741,corydavis,LinkedIn,243131,2,0.0642,969.88,0.0284,46152
1742,brian11,LinkedIn,510322,3,0.0642,370.12,0.0231,43407
1743,twagner,Instagram,340580,3,0.0986,154.01,0.0136,38633
1744,awilkins,TikTok,967703,3,0.0642,587.97,0.0103,38772
1745,jefferygarcia,Twitter,747116,3,0.0856,878.68,0.0346,37769
1746,allison03,Instagram,208253,2,0.0856,317.31,0.0225,8337
1747,john77,LinkedIn,993446,3,0.0834,313.49,0.0338,3710
1748,ptorres,Facebook,740472,1,0.0642,304.18,0.0481,16958
1749,jeffreymcneil,TikTok,67134,1,0.102,105.5,0.0443,7378
1750,david26,Facebook,88957,4,0.0642,405.98,0.0204,43714
1751,ryan83,LinkedIn,574402,7,0.0986,357.45,0.043,44007
1752,davisjose,TikTok,684387,4,0.0856,268.1,0.0112,21559
1753,gregory84,Facebook,711983,7,0.0834,801.28,0.0397,40769
1754,lisa73,TikTok,288241,7,0.0834,916.1,0.0262,20858
1755,claudiaferrell,TikTok,136573,5,0.0642,915.05,0.0448,36758
1756,erin92,LinkedIn,353764,1,0.102,517.59,0.0364,19256
1757,deannathompson,Twitter,439122,2,0.102,885.8,0.0419,37772
1758,walterkennedy,LinkedIn,666051,3,0.0986,938.98,0.0397,11706
1759,bettyray,Facebook,857610,4,0.0642,333.93,0.0311,30343
1760,jeffreymcneil,Twitter,440013,5,0.0856,500.73,0.0418,40099
1761,laceyvillarreal,Twitter,533210,3,0.0856,533.08,0.0255,42447
1762,cameron78,Twitter,727007,6,0.0986,932.62,0.0353,46203
1763,cynthiagraham,Twitter,749759,4,0.0986,514.07,0.0444,34107
1764,nicholas61,Facebook,501656,1,0.0642,488.49,0.043,6698
1765,robertmorris,LinkedIn,586015,4,0.0986,555.7,0.0109,18629
1766,pittmanfrank,LinkedIn,368937,1,0.0642,827.71,0.0175,23625
1767,matthewtaylor,Twitter,296202,3,0.0834,540.64,0.0329,28702
1768,richardspatrick,Facebook,418380,1,0.0834,265.18,0.0453,18961
1769,klee,LinkedIn,613537,7,0.102,649.02,0.0419,14085
1770,qramos,Instagram,616298,1,0.0856,252.39,0.0402,3387
1771,hernandezshawn,TikTok,73468,5,0.0986,769.94,0.0457,9644
1772,rjohnston,TikTok,370567,6,0.0856,617.22,0.0112,35191
1773,hbarnes,Instagram,856053,2,0.0986,325.81,0.0489,45356
1774,kimberly47,TikTok,772779,2,0.0986,81.94,0.0128,44895
1775,irice,Twitter,118447,3,0.0856,164.09,0.0499,1452
1776,ngray,Instagram,965805,1,0.0642,806.51,0.0311,36812
1777,billpage,LinkedIn,72750,4,0.0834,617.49,0.0136,30913
1778,brian16,Facebook,851847,7,0.0642,526.82,0.0191,22222
1779,timothy62,LinkedIn,452270,4,0.0834,817.09,0.0196,27104
1780,jose67,Facebook,321631,6,0.102,333.93,0.0221,27186
1781,owensnatalie,TikTok,755960,1,0.0856,356.3,0.0398,9077
1782,eric95,TikTok,456769,4,0.0642,800.44,0.038,31656
1783,gregory84,Twitter,489563,5,0.0856,511.76,0.0122,29735
1784,dgarza,LinkedIn,740878,6,0.102,800.44,0.0472,27596
1785,gregory84,Twitter,193159,5,0.0856,767.52,0.0226,43316
1786,gacosta,TikTok,196333,6,0.102,141.99,0.0284,37267
1787,larryperez,Instagram,647967,6,0.0986,340.95,0.0304,47071
1788,robertharrington,LinkedIn,69900,7,0.102,431.53,0.0459,9417
1789,jacobwilson,Twitter,320113,4,0.102,394.17,0.0318,25298
1790,jamiejones,Facebook,53839,4,0.102,307.1,0.0311,21806
1791,jeffery32,Instagram,943952,2,0.0986,64.51,0.0341,32353
1792,ireyes,Twitter,903445,2,0.102,502.29,0.0149,6117
1793,rachelfisher,Facebook,725882,3,0.0856,212.36,0.0214,36095
1794,lisabarber,Instagram,267124,5,0.0986,986.41,0.0461,27001
1795,vdavila,LinkedIn,174389,1,0.0834,630.21,0.0328,42795
1796,zbush,TikTok,842569,3,0.102,214.12,0.0364,27907
1797,megan48,Instagram,855815,7,0.0642,693.78,0.0178,24232
1798,davidsmith,TikTok,130089,2,0.102,764.67,0.02,29249
1799,flemingrichard,LinkedIn,312033,1,0.102,587.66,0.0314,7105
1800,perezjacqueline,Instagram,718653,7,0.0642,377.8,0.0258,6294
1801,jacksonsuzanne,Twitter,658164,5,0.0642,651.18,0.0241,46057
1802,ruth02,Instagram,875347,1,0.0834,594.15,0.0206,41740
1803,vmorgan,LinkedIn,827115,4,0.0986,441.13,0.0143,29772
1804,bpham,Twitter,967342,2,0.0642,68.93,0.0212,13597
1805,pierceaaron,TikTok,354979,4,0.0986,920.89,0.0327,34613
1806,ggonzales,Twitter,990007,3,0.0856,142.77,0.0401,1257
1807,martinjoseph,Twitter,903202,6,0.102,310.39,0.0205,25871
1808,hwashington,Twitter,325735,5,0.0856,291.47,0.0301,34663
1809,ngray,Twitter,344416,1,0.0834,991.41,0.0166,29851
1810,ibrock,Instagram,919276,3,0.0856,313.49,0.0397,37096
1811,hayespamela,Facebook,6467,1,0.102,68.52,0.0227,11889
1812,shermanjoshua,Instagram,665594,4,0.0856,421.56,0.0359,8374
1813,hobrien,Facebook,136721,3,0.0834,888.13,0.0234,6869
1814,ycole,LinkedIn,365060,6,0.0834,557.58,0.0116,30065
1815,kayla25,Instagram,971987,4,0.0856,428.98,0.0456,32425
1816,katherine30,TikTok,107383,7,0.102,68.89,0.0299,5149
1817,gilbertdavid,TikTok,606922,4,0.0642,282.65,0.0341,16175
1818,carrolljames,Twitter,616808,1,0.0986,105.5,0.0378,20057
1819,smithtimothy,Instagram,150426,1,0.0834,428.98,0.0107,14904
1820,tammy32,Twitter,459835,1,0.0834,872.61,0.0363,19336
1821,taylorcooper,Instagram,511435,6,0.0642,152.25,0.0334,17392
1822,ftrevino,TikTok,328609,3,0.0642,310.36,0.034,32998
1823,ejones,LinkedIn,313868,7,0.102,756.44,0.024,21928
1824,jaimeedwards,Twitter,541286,3,0.102,520.22,0.0274,42003
1825,mariah21,Twitter,123307,6,0.0986,111.24,0.0118,41829
1826,cody18,Twitter,922007,6,0.0642,765.21,0.0335,47487
1827,mckenzieadam,TikTok,274291,1,0.0642,857.28,0.041,15249
1828,wmaxwell,Facebook,742539,2,0.102,764.67,0.0183,8589
1829,hardyjames,LinkedIn,540531,5,0.102,325.81,0.0194,36331
1830,brian11,Twitter,458333,1,0.102,176.0,0.04,28789
1831,wongyesenia,LinkedIn,924022,6,0.0856,238.74,0.016,7368
1832,hgonzalez,Facebook,573300,6,0.0834,99.67,0.0392,41577
1833,patrick62,Facebook,515345,6,0.102,449.39,0.034,19052
1834,campbelljose,LinkedIn,85801,3,0.0986,909.29,0.0367,21640
1835,sparksshane,Instagram,985847,5,0.0834,505.61,0.044,6312
1836,hellis,Facebook,886841,4,0.0642,748.78,0.0163,12217
1837,adamthomas,TikTok,366771,5,0.0834,57.19,0.0387,6181
1838,randallmichael,Twitter,265298,5,0.102,993.2,0.0494,40907
1839,carlosholt,LinkedIn,25437,3,0.0986,321.35,0.0413,20641
1840,lisa91,Twitter,176081,7,0.0856,142.56,0.0166,27283
1841,christie73,TikTok,288326,4,0.0834,683.43,0.0174,9063
1842,rachelfisher,LinkedIn,364300,6,0.0856,250.33,0.02,18572
1843,kennedykayla,TikTok,88744,5,0.0856,741.69,0.019,39291
1844,thomaschristian,Instagram,365941,7,0.0986,961.97,0.0464,46025
1845,zwhite,Twitter,708107,2,0.0986,265.18,0.0426,38371
1846,robert05,TikTok,28685,5,0.0986,124.95,0.012,35749
1847,stephaniebrennan,TikTok,981120,6,0.0986,100.35,0.0122,1043
1848,justin62,LinkedIn,349306,2,0.0834,488.49,0.0202,40271
1849,adamjohnson,LinkedIn,220730,4,0.0642,70.66,0.0184,1968
1850,adamjohnson,TikTok,303324,1,0.0834,849.97,0.0404,9099
1851,virginia09,Twitter,68084,2,0.0642,853.81,0.0467,9898
1852,fgamble,Instagram,814014,3,0.0834,640.57,0.0258,38017
1853,adamjohnson,LinkedIn,105967,4,0.0986,367.45,0.0148,31496
1854,davidsmith,Instagram,405144,5,0.0834,630.77,0.0267,25821
1855,katherinechristian,Instagram,414797,7,0.0834,808.23,0.0392,38086
1856,lbaldwin,Instagram,226849,7,0.0856,389.68,0.0192,45016
1857,snyderryan,Twitter,449134,4,0.0856,651.28,0.0186,17216
1858,lsherman,Instagram,558469,3,0.0986,136.78,0.0358,12579
1859,kgraves,Twitter,157351,6,0.0642,891.71,0.0397,46712
1860,dnguyen,Twitter,157707,4,0.102,303.26,0.0208,40829
1861,melissa08,Instagram,921749,5,0.0856,953.16,0.0202,33616
1862,zwhite,Facebook,831616,4,0.0642,137.36,0.0261,46226
1863,kimberly47,Instagram,745096,1,0.0986,798.0,0.0198,24521
1864,ellenmitchell,Facebook,746544,1,0.102,195.91,0.0281,37659
1865,donaldthompson,TikTok,165695,7,0.0642,876.46,0.0275,6305
1866,nancy96,LinkedIn,745549,5,0.0856,587.66,0.0364,43147
1867,smithedward,TikTok,5009,2,0.102,282.65,0.0204,5162
1868,scott72,Twitter,67475,3,0.102,582.88,0.0337,43110
1869,stonecharles,LinkedIn,150015,7,0.0986,516.15,0.0198,14169
1870,daltonmichael,LinkedIn,444206,3,0.0856,457.25,0.0209,17563
1871,james60,Twitter,237066,5,0.0834,177.32,0.0285,31752
1872,herbertallen,Facebook,889433,1,0.0642,110.12,0.0201,10460
1873,gracegay,LinkedIn,26316,2,0.102,405.98,0.0207,38674
1874,juliepayne,Instagram,752170,5,0.0986,625.62,0.0266,2189
1875,wcolon,LinkedIn,517856,7,0.0856,925.27,0.0145,11529
1876,bobbystrickland,Twitter,525079,5,0.0986,661.37,0.0376,24241
1877,tylermartin,Twitter,470402,5,0.0856,529.18,0.028,16978
1878,rachelfisher,Facebook,35508,1,0.0856,187.74,0.0358,17970
1879,michaelchung,LinkedIn,408339,3,0.102,928.25,0.0255,7173
1880,tyler31,LinkedIn,656727,1,0.0986,975.52,0.0363,44940
1881,briannataylor,LinkedIn,588980,4,0.0986,763.66,0.0143,12620
1882,thomasortega,LinkedIn,699099,1,0.0642,387.96,0.0419,34096
1883,steven51,Twitter,102434,5,0.0834,665.33,0.0191,47098
1884,michael55,LinkedIn,575747,7,0.0642,411.29,0.0147,17280
1885,michael22,Twitter,466356,4,0.102,395.01,0.0206,29378
1886,stephanielopez,Twitter,859490,1,0.0986,580.89,0.0357,40265
